infected, seed, immunised
0.018017206432142698,1102319188,75.0
0.09008603216071348,47344649,75.0
0.0,-931970417,75.0
0.10810323859285617,-1956954070,75.0
0.036034412864285395,1238485036,75.0
0.07206882572857079,-1070290906,75.0
0.054051619296428086,1333772145,75.0
0.036034412864285395,306234347,75.0
0.054051619296428086,-1337366596,75.0
0.054051619296428086,-339569358,75.0
0.10810323859285617,1079184127,75.0
0.09008603216071348,1430320840,75.0
0.10810323859285617,-21248453,75.0
0.0,-365792456,75.0
0.054051619296428086,-605582386,75.0
0.0,-1447704984,75.0
0.12612044502499886,-1052664006,75.0
0.036034412864285395,444743463,75.0
0.0,-1312273663,75.0
0.10810323859285617,-1788620447,75.0
0.19818927075356965,-1595646547,75.0
0.4684473672357101,-1730835507,75.0
0.0,-2046361994,75.0
0.07206882572857079,-2025693179,75.0
0.09008603216071348,639376112,75.0
0.27025809648214044,153780671,75.0
0.09008603216071348,-160389798,75.0
0.07206882572857079,-1905915534,75.0
0.036034412864285395,1703741737,75.0
0.19818927075356965,-927908378,75.0
0.0,-152839260,75.0
0.07206882572857079,831174089,75.0
0.19818927075356965,-1829262140,75.0
0.0,-1864494777,75.0
0.036034412864285395,-1535820828,75.0
0.14413765145714158,-577336912,75.0
0.19818927075356965,-801476244,75.0
0.0,-275379023,75.0
0.5224989865321381,-86470841,75.0
0.23422368361785506,-791500218,75.0
0.054051619296428086,-103499876,75.0
0.018017206432142698,-335134880,75.0
0.018017206432142698,1477521733,75.0
0.0,-1576538733,75.0
0.09008603216071348,-1351493049,75.0
0.054051619296428086,-1060117569,75.0
0.054051619296428086,-1919900967,75.0
0.054051619296428086,2094987851,75.0
0.07206882572857079,351443656,75.0
0.036034412864285395,1615079090,75.0
0.054051619296428086,-1563712813,75.0
0.036034412864285395,-411706101,75.0
0.10810323859285617,-1122347503,75.0
0.054051619296428086,1380223156,75.0
0.10810323859285617,978324184,75.0
0.19818927075356965,-1204156665,75.0
0.054051619296428086,480129875,75.0
0.07206882572857079,-985865244,75.0
0.0,-599338719,75.0
0.0,-692140374,75.0
0.3423269222107112,1879807880,75.0
0.018017206432142698,-29418268,75.0
0.0,-1179430067,75.0
0.16215485788928427,-691760044,75.0
0.018017206432142698,1853968324,75.0
0.0,1827781350,75.0
0.27025809648214044,1464603689,75.0
0.018017206432142698,846933789,75.0
0.036034412864285395,2040652384,75.0
0.0,479754378,75.0
0.054051619296428086,-1705287996,75.0
0.018017206432142698,-1666362923,75.0
0.07206882572857079,-2095108283,75.0
0.18017206432142696,-1570616996,75.0
0.3603441286428539,473509776,75.0
0.036034412864285395,-503093881,75.0
0.21620647718571234,-1924299662,75.0
0.12612044502499886,-643035761,75.0
0.0,1645763682,75.0
0.10810323859285617,1863471462,75.0
0.27025809648214044,1931428648,75.0
0.14413765145714158,366155044,75.0
0.036034412864285395,157365349,75.0
0.07206882572857079,1899157376,75.0
0.09008603216071348,701251653,75.0
0.0,413297705,75.0
0.12612044502499886,127794416,75.0
0.018017206432142698,1632979726,75.0
0.018017206432142698,-1318921150,75.0
0.0,793445869,75.0
0.018017206432142698,500022308,75.0
0.0,1166124441,75.0
0.0,1652348112,75.0
0.0,330097984,75.0
0.018017206432142698,1158626589,75.0
0.036034412864285395,-1357733923,75.0
0.10810323859285617,-782565737,75.0
0.054051619296428086,1905574904,75.0
0.0,-1086960474,75.0
0.09008603216071348,1005758965,75.0
0.0,29280668,75.0
0.036034412864285395,782617885,75.0
0.036034412864285395,1918924309,75.0
0.0,-2068167887,75.0
0.07206882572857079,-2009816936,75.0
0.054051619296428086,2109735359,75.0
0.018017206432142698,1600219628,75.0
0.0,871649758,75.0
0.018017206432142698,1385205054,75.0
0.12612044502499886,224761497,75.0
0.054051619296428086,-1642371347,75.0
0.10810323859285617,-229502932,75.0
0.054051619296428086,-1263731902,75.0
0.018017206432142698,832404486,75.0
0.054051619296428086,790520,75.0
0.018017206432142698,265844069,75.0
0.018017206432142698,-973299797,75.0
0.0,-483481605,75.0
0.0,-1228562606,75.0
0.036034412864285395,650225135,75.0
0.16215485788928427,-1374013421,75.0
0.09008603216071348,936564384,75.0
0.054051619296428086,1902298715,75.0
0.054051619296428086,-1798096037,75.0
0.036034412864285395,-717093250,75.0
0.0,1128241346,75.0
0.0,-578223391,75.0
0.10810323859285617,-75053969,75.0
0.07206882572857079,-602375370,75.0
0.07206882572857079,1626193073,75.0
0.07206882572857079,-1110046159,75.0
0.12612044502499886,784414183,75.0
0.0,2105831656,75.0
0.018017206432142698,353789431,75.0
0.07206882572857079,-1916836349,75.0
0.10810323859285617,-133297667,75.0
0.036034412864285395,-747198138,75.0
0.4684473672357101,1586340558,75.0
0.07206882572857079,1798472845,75.0
0.37836133507499664,-1244242741,75.0
0.0,2031144451,75.0
0.10810323859285617,593583807,75.0
0.054051619296428086,-30631802,75.0
0.27025809648214044,-1023634364,75.0
0.19818927075356965,-986610515,75.0
0.07206882572857079,789937124,75.0
0.0,923155585,75.0
0.12612044502499886,496407442,75.0
0.09008603216071348,1634817174,75.0
0.054051619296428086,1725145293,75.0
0.19818927075356965,-900547113,75.0
0.19818927075356965,-1385529494,75.0
0.12612044502499886,856312883,75.0
0.19818927075356965,-649073218,75.0
0.036034412864285395,1893427377,75.0
0.27025809648214044,-945751110,75.0
0.036034412864285395,-498022746,75.0
0.054051619296428086,-1768587034,75.0
0.018017206432142698,-1993345085,75.0
0.32430971577856854,52168705,75.0
0.2522408900499977,1499701710,75.0
0.036034412864285395,1877677607,75.0
0.21620647718571234,-1579461509,75.0
0.10810323859285617,-1160734255,75.0
0.07206882572857079,220188441,75.0
0.14413765145714158,779700159,75.0
0.27025809648214044,-45036714,75.0
0.036034412864285395,-62061969,75.0
0.0,1021708483,75.0
0.16215485788928427,-687227250,75.0
0.10810323859285617,220552433,75.0
0.14413765145714158,179743000,75.0
0.0,1972678503,75.0
0.018017206432142698,273439404,75.0
0.12612044502499886,842224086,75.0
0.054051619296428086,773721274,75.0
0.0,1553768415,75.0
0.09008603216071348,1013419187,75.0
0.19818927075356965,1841003992,75.0
0.0,1772396585,75.0
0.054051619296428086,1021852702,75.0
0.07206882572857079,93201442,75.0
0.036034412864285395,-82052781,75.0
0.4684473672357101,-777480712,75.0
0.0,-1535392549,75.0
0.12612044502499886,-1712092787,75.0
0.0,657461616,75.0
0.5044817800999954,1534004732,75.0
0.12612044502499886,1790876780,75.0
0.018017206432142698,-2121870213,75.0
0.09008603216071348,-1446761561,75.0
0.37836133507499664,4390983,75.0
0.10810323859285617,1784734902,75.0
0.054051619296428086,49966267,75.0
0.0,-1827540023,75.0
0.018017206432142698,1400581554,75.0
0.036034412864285395,936607883,75.0
0.018017206432142698,1179706061,75.0
0.12612044502499886,-163394180,75.0
0.018017206432142698,1064615897,75.0
0.21620647718571234,1156007988,75.0
0.0,-1427350583,75.0
0.14413765145714158,1119368955,75.0
0.018017206432142698,-1867001291,75.0
0.09008603216071348,-853848639,75.0
0.07206882572857079,-797454780,75.0
0.036034412864285395,-1434839445,75.0
0.0,-250590257,75.0
0.018017206432142698,1763170429,75.0
0.18017206432142696,-1354159686,75.0
0.23422368361785506,-1903970627,75.0
0.0,1498349204,75.0
0.18017206432142696,324427114,75.0
0.0,1204515831,75.0
0.018017206432142698,2073162011,75.0
0.018017206432142698,3262986,75.0
0.12612044502499886,719986684,75.0
0.07206882572857079,754861838,75.0
0.12612044502499886,-277833737,75.0
0.12612044502499886,698837716,75.0
0.0,381865414,75.0
0.054051619296428086,1248701685,75.0
0.21620647718571234,1031933642,75.0
0.16215485788928427,-2102946577,75.0
0.018017206432142698,-604445198,75.0
0.054051619296428086,-732373728,75.0
0.018017206432142698,-1024227322,75.0
0.19818927075356965,-736745319,75.0
0.18017206432142696,-173480740,75.0
0.0,-1668442068,75.0
0.0,303652312,95.0
0.27025809648214016,-1465228443,95.0
0.0,-997864145,95.0
0.0,892555825,95.0
0.0,-1326280546,95.0
0.0,-1257151003,95.0
0.09008603216071338,1222679690,95.0
0.0,-1714220554,95.0
0.36034412864285353,-363911596,95.0
0.0,924487566,95.0
0.0,377298081,95.0
0.27025809648214016,-52634597,95.0
0.0,256926741,95.0
0.0,-65717959,95.0
0.0,-197300164,95.0
0.0,-742954721,95.0
0.0,788326728,95.0
0.0,206887438,95.0
0.0,1364858931,95.0
0.09008603216071338,577650636,95.0
0.0,127268189,95.0
0.0,193839738,95.0
0.0,219096543,95.0
0.0,497675343,95.0
0.0,-1023721612,95.0
0.18017206432142677,-805289974,95.0
0.0,-289695799,95.0
0.09008603216071338,526653082,95.0
0.0,-1160355465,95.0
0.0,510424794,95.0
0.0,-2028191623,95.0
0.09008603216071338,-851273565,95.0
0.0,-1322818986,95.0
0.0,-1536034400,95.0
0.09008603216071338,-16787083,95.0
0.09008603216071338,-1961947699,95.0
0.0,-888773806,95.0
0.0,1296109777,95.0
0.09008603216071338,250569537,95.0
0.0,1301257578,95.0
0.0,1047806895,95.0
0.0,-1745755965,95.0
0.0,1149828332,95.0
0.0,346606088,95.0
0.09008603216071338,1359602854,95.0
0.0,-147694427,95.0
0.0,1365817370,95.0
0.0,-1978864407,95.0
0.0,1259898133,95.0
0.0,-1325992890,95.0
0.0,-659001281,95.0
0.0,-686406569,95.0
0.0,169006805,95.0
0.0,-72957303,95.0
0.0,21698802,95.0
0.0,34720293,95.0
0.0,982336514,95.0
0.09008603216071338,-497776829,95.0
0.0,118098854,95.0
0.09008603216071338,1780749104,95.0
0.0,2096974918,95.0
0.0,496580842,95.0
0.09008603216071338,94941783,95.0
0.0,1220768078,95.0
0.0,-1854733287,95.0
0.0,-400976113,95.0
0.0,-1372451674,95.0
0.0,1048731821,95.0
0.0,1091130409,95.0
0.0,69208549,95.0
0.0,1994967789,95.0
0.0,-865042912,95.0
0.0,411737622,95.0
0.0,-144830654,95.0
0.0,-1083406524,95.0
0.0,1683555936,95.0
0.0,1343593340,95.0
0.0,1525426216,95.0
0.0,452235914,95.0
0.0,-544192110,95.0
0.0,-224296799,95.0
0.09008603216071338,-1799686085,95.0
